8	9	2011	31.58	18.29	75.4	27.45	1.41	21.66	0
9	9	2011	29.9	15.71	91.3	37.26	1.21	21.18	0
10	9	2011	27.46	19.61	90.9	58.09	1.61	18.64	0
11	9	2011	26.16	18.77	91.9	60.6	1.27	11.87	0
12	9	2011	32.21	17.81	89	23.41	1.37	20.65	0
13	9	2011	31.79	15.88	85.2	24.65	1.11	20.76	0
14	9	2011	31.34	17.9	80.5	30.47	1.24	19.95	0
15	9	2011	30.73	15.64	89.5	31.43	1.49	19.93	0
16	9	2011	28.51	14.92	93.7	48.28	1.19	17.6	0
17	9	2011	27.75	17.27	93.7	59.26	1.1	15.02	0.2
18	9	2011	27.75	17.27	93.7	59.26	1.1	15.02	0.2
19	9	2011	21.92	14.19	65.2	32.78	3.67	16.17	7.4
20	9	2011	26.21	11.46	68.78	26.45	1.7	19.56	0
21	9	2011	26.07	10.31	80.7	32.04	1.11	16.82	0
22	9	2011	29.97	10.58	89.6	19.67	0.73	18.9	0
23	9	2011	29.59	11.51	86.2	25.88	1.17	18.74	0
24	9	2011	24.03	11.55	90.1	52.83	0.85	6.19	0
25	9	2011	27.86	15.58	89.6	45.26	0.74	11.04	0
26	9	2011	30.59	12.53	92.5	35.26	0.83	16.5	0
27	9	2011	30.62	12.28	91.2	32.2	0.83	16.51	0
28	9	2011	29.78	13.37	89.2	34.09	1.03	16.94	0
29	9	2011	28.55	11.78	87.3	28.95	0.89	16.06	0
30	9	2011	29.05	11.46	81.6	23.64	1.01	16.59	0
